artist,song,signified,signifier,line
The D.O.C.,The Shit,dirty,the South,"I'm dirty like the South, with a gun in your mouth"
The D.O.C.,The Shit,loot,"Snoop , nephew","Let's get loot like Snoop, nephew"
Chamillionaire,How We Do It,movin,the Flash,"Savin money in my stash, movin like the Flash"
Del The Funky Homosapien,Jaw Gymnastics,rhyme,childbirth,Bring forth a rhyme like childbirth
Del The Funky Homosapien,Jaw Gymnastics,nasty,crud,Nasty like crud on a dildo
9th Prince,Like Like,smoke,Popeye,Blowing smoke like Popeye out his pipe
9th Prince,Like Like,mil,a dollar bill,"Guns conceal, this year, yo, we gotta make a mil' like a dollar bill"
Brother Ali,Blah Blah Blah,basic,breakfast,"Never that, we keep it basic like breakfast"
Brother Ali,Blah Blah Blah,game,Notre Dame,"I hold the game like Notre Dame, I know your dame"
Devlin,F64,positive,H.I.V,I’m positive like H.I.V
Lil B,Motivation,dudes,me,"Dudes like me, I'm preaching what I'm walkin'"
AZ,Whatever Happened The Birth,open,Fallopian,"Their legs open like Fallopian, lubricated by petroleum"
OutKast,Mainstream,moking,Jerry,Process sm-m-moking like Jerry
OutKast,Mainstream,friends,hoes,"Your friends and family, up and down like hoes give head"
Common,Thelonius,rhyme,a nigga wit,"Plus you, rhyme like a nigga wit his nipples pierced"
Common,Thelonius,hurtin,a sore in that ass,"Hurtin like a sore in that ass, like a ritual"
Common,Thelonius,fire,Esther on Sanford and Son,I spit fire like Esther on Sanford and Son did
Common,Thelonius,something,the Source Sports,Me and my mans is something like the Source Sports
Lil Wayne,Upgrade,ton,Levy,I am bearing a ton like Levy
Lil Wayne,Upgrade,coach,Avery,"It's a new game, and I'm the coach like Avery"
Lil Wayne,Upgrade,dough,the bakery,"Leave it to the flow, we getting dough like the bakery"
Lil Wayne,Upgrade,green,a pod of peas,And I keep my pockets green like a pod of peas
Chamillionaire,I Mean That There,humps,a tan camel,"Hit you on top of your head, and leave humps like a tan camel"
Aroy Fogo,More Than Music,gaps,braces,And bridges gaps like braces
Convicts,Peter Man,lay,a mack,Lay back like a mack when it's time to make a hit
Convicts,Peter Man,uzi,a crazy motherfucker,3-2 was sprayin' a Uzi like a crazy motherfucker
D12,Activity as Phuctivity,creepin,insects,Creepin like insects then ridin with ten Tecs
D12,Activity as Phuctivity,quiet,a library ( SHHHH,To be as live as me keep 'em quiet like a library (SHHHH!)
Missy Elliott,Dont Be Cruel,max'em,me credit card,Max'em out like me credit card
Amil,No 1 Can Compare,trix,cereal,When I was milkin' out trix like cereal
Amil,No 1 Can Compare,stacks,pounds,At the Ritz countin' stacks like pounds was flipped
Amil,No 1 Can Compare,wet,Bangladesh,Always kept it wet like Bangladesh
Amil,No 1 Can Compare,nigga,the one I got my nigga,Ain't no nigga like the one I got my nigga
Amil,No 1 Can Compare,open,the bank accounts,Shit you for me open like the bank accounts
Cypress Hill,Ghost Rider Crossfire,me,thunder,When me and my ship's rollin' like thunder
Brand Nubian,Keep It Bubblin,hot,fish grease,"Go and ask your niece, want a piece?  Hot like fish grease"
The Notorious B.I.G.,One More Chance / Stay With Me Remix,payne,Damon Wayans,There I is! Major Payne like Damon Wayans
The Notorious B.I.G.,One More Chance / Stay With Me Remix,dirty,his brother Keenan,"Low Down Dirty, even, like his brother Keenan"
Yelawolf,Billy Crystal,gremlins,Spielberg,Well then Billy will get them Gremlins like Spielberg
C-Murder,Gangsta Walk,ghetto,a bitch trading food stamps for cash,"And I'm ghetto like a bitch trading food stamps for cash, huh"
Chris Webby,50 Barz,flippin,a calender,"I be flippin' like a calender, lyrics be scorchin' em"
Chris Webby,50 Barz,stingin,scorpions,"Rap valedictorian, swingin', stingin' like scorpions"
Chris Webby,50 Barz,hardbody,my flows,Hardbody like my flows lift weights at Planet Fitness
2Pac,Minnie the Moocher,things,the chicken pox,I was catchin' wild things like the chicken pox
UGK,Int’l Players Anthem I Choose You,yelling,a preemie out the womb,"Like a preemie out the womb, my partner yelling, ""Too soon!"
UGK,Int’l Players Anthem I Choose You,back,chiroprac - tic,You know we got your back like chiroprac-tic
The Beatnuts,Straight Jacket,top,a cherry,"I said I'm top like a cherry, yo it gets no harder"
The Beatnuts,Straight Jacket,switch,Jim Hendrix,My moves they do the switch like Jim Hendrix
Culture VI,Awaken,alot,an alarm,Heard the cops siren sound alot like an alarm - Damn!
Mr. Lucci,Lifted,nigga,a swarm of fed pencil whoopin,I rush a nigga like a swarm of fed pencil whoopin til my palms is red
Mr. Lucci,Lifted,heatin,a mitten in every thing I m dealin,Im heatin like a mitten in every thing I'm dealin
Boss Hogg Outlawz,Badge on My Neck,money,wood,"My money like wood, it's mandatory that I hold on it"
Lil Wayne,Pussy Money Weed,roll,sushi,"Roll, like sushi""; I'm tryna dip my celery up in her bleu cheese"
JAY-Z,Izzo H.O.V.A.,charges,Rocky,"But somehow, I beat them charges like Rocky"
MC Eiht,Caution,bodies,sadam,Sendin niggas' bodies to hell like sadam
MC Eiht,Caution,spot,a candle,I blows out your spot like a candle
Mac Miller,Futuristic Funk,confusin,a Rubix Cube,"Like Velma up in Scooby-Doo, confusin' like a Rubix Cube"
Mac Miller,Futuristic Funk,turnips,it,"Like it 'cause I earn it, smokin' good veggie turnips"
Mac Miller,Futuristic Funk,fallin,bird shit,"Bitch, I'm fallin' from the sky like bird shit"
Geto Boys,Damn It Feels Good to Be a Gangsta,niggas,myself,But niggas like myself kick back and peep game
Wale,Breakdown,nothing,a,I’m nothing like a 'Bama
Ambassador,Hold Your Ground,cold,ice,Hearts are cold like ice is
Ambassador,Hold Your Ground,separation,a divorced,Separation like a divorced
Ambassador,Hold Your Ground,scoreless,a wack team,We've been scoreless like a wack team
Ambassador,Hold Your Ground,gray,Poupon,So days are gray like Poupon
Brotha Lynch Hung,One Mo Pound,museum,B - Legit,Make me a Hemp Museum like B-Legit
Danny Swain,I Need A Publicist,coffin,"yeah , bitch","I'll hop out the coffin like ""yeah, bitch!"""
Da Headbussaz,Thats How it Happen Tom,lookin,some fried ground meat,Head lookin' like some fried ground meat
Pete Rock & C.L. Smooth,We Specialize,runnin,slaves,Havin' brothers runnin' like slaves
Lupe Fiasco,Airplanes,drums,Question Love,Beating up our ear drums like Question Love
Big Pun,Glamour Life,dreamer,Nas,"Street dreamer like Nas, my entourage is thick"
Big Pun,Glamour Life,ill,the Yakuza,Ill like the Yakuza run the Orient
Big Daddy Kane,Raw Remix,rappers,Tylenol,I relieve rappers just like Tylenol
Big Daddy Kane,Raw Remix,genuine,"Gucci , raw sushi","I'm genuine like Gucci, raw like sushi"
Big Daddy Kane,Raw Remix,speech,a reverend,"Give a speech like a reverend, rappers start severing"
Big Daddy Kane,Raw Remix,skeptic,a girl on a contraceptive,"And skeptic, like a girl on a contraceptive"
Bone Thugs-N-Harmony,Handle the Vibe,sound,us,Wanna sound like us
Aesop Rock,Pigs,party,the butcher boy s cleaver,Party like the butcher boy's cleaver is alive
D12,My Ballz,snap,a fire crack,Bizarre snap like a fire crack
D12,My Ballz,back,a bat straight outta hell,To run out the back like a bat straight outta hell
Coolio,Sticky Fingers,circles,a Mike Tyson PunchOut,Got circles on that ass like a Mike Tyson PunchOut
Chubb Rock,Pop Nuff Shit,ways,a homo,Like Cuomo my style goes two ways like a homo
Chubb Rock,Pop Nuff Shit,blunt,weed,To the stunts a blunt like weed
The Streets,Lets Push Things Forward,jewels,"Eastern riches ,","Spit jewels like Eastern riches, junkie fixes"
The Cuf,Cuf Legends,pulse,Steel,Why you fly low puff the Pulse like Steel then feel me
The Cuf,Cuf Legends,shit,a sewer crew,I'ma curer talk shit like a sewer crew
The Cuf,Cuf Legends,promoters,us,Promoters like us on their flyers 'cause my crew's like directions
The Cuf,Cuf Legends,signs,rattles,From Night to Morning time listing to warning signs like rattles
The Cuf,Cuf Legends,contort,Play - dough,Spinning outer body contort like Play-dough
Milk Dee,Spam,game,Ewing,"I'm the Milk, man, I got game like Ewing"
Milk Dee,Spam,unpredictable,the Knick John Starks,Check! I'm unpredictable like the Knick John Starks
Dayton Family,Real With This,creepin,The Riddler,I be creepin' like The Riddler
T.I.,Touchdown,lookin,Frogger,"Fuck, I just hit a jogger, people lookin' like Frogger"
T.I.,Touchdown,rest,swirl pops,And let the rest of the car carpet color like swirl pops
2Pac,All Out,holes,donuts,"The rap game, while I pluck holes in niggas like donuts"
2Pac,All Out,slugs,Muammar Gaddafi,"No love, keep a grudge, shootin' slugs like Muammar Gaddafi"
2Pac,All Out,nigga,Rocky,"We takin' shots at paparazzi, go and fly now, nigga, like Rocky"
2Pac,All Out,rappers,Jay Z,‘Cause rappers like Jay Z be pumpin' Kool-Aid through they veins
2Pac,All Out,walkin,a OG,"It's me, Kastro with the goattee, walkin' like a OG"
2Pac,All Out,lords,them,I pray to thug lords like them motherfuckers holy
Bronze Nazareth,Blowgun,gospel,Mae Ford Smith,"Mics full, spread the gospel like Mae Ford Smith"
Bronze Nazareth,Blowgun,pictures,a modern day Arnold Bocklin,"Lingual oxygen, paint pictures like a modern day Arnold Bocklin"
D.B.A. Flip,It Aint Nothing Nice,brother,clockers,"You two-bit hustla, I'm the grown brother like clockers"
Rick Ross,9 Piece Original,platinum,my Ferrari,I'm double platinum just like my Ferrari
Chris Brown,Big Booty Judy,thinkin,thirty - six,We thinkin' like thirty-six
Chris Brown,Big Booty Judy,ass,a elephant,"Dressed so elegant, ass like a elephant"
Cassidy,A Milli,talkin,Teddy Ruxpin,Catch a case and start talkin like Teddy Ruxpin
Chino XL,Freestyle Rhymes,limelight,Mike Bivins,I got an artist losing their limelight like Mike Bivins
Chino XL,Freestyle Rhymes,porno,ads from Calvin Klein,"I'm porno like ads from Calvin Klein, believe me"
Chino XL,Freestyle Rhymes,ass,Large Professor,Rap don't need that ass like Large Professor don't need Main Source
Chino XL,Freestyle Rhymes,tap,David Geffen,Tap ass with Speed like David Geffen tapped Keanu Reeves
Chino XL,Freestyle Rhymes,moves,a stick,"I'm making moves like a stick Pinnochio, no strings on me"
Chino XL,Freestyle Rhymes,broke,James Brown,And go for broke like James Brown dancing for alimony
Chino XL,Freestyle Rhymes,talent,mine,Talent like mine is rarely seen like handicaps havin intercourse
Chino XL,Freestyle Rhymes,shell,Mork and Mindy,I'm breakin out my shell like Mork and Mindy
Chino XL,Freestyle Rhymes,bells,Girl Scouts,My name ring bells like Girl Scouts when they sellin shit
Chino XL,Freestyle Rhymes,syllables,white boys in Mustangs,I ride syllables like white boys in Mustangs
Trey Songz,Every Girl,short,my time,Some age like my wine is or short like my time is
Black Knights,Next Up,net,a Swish,"Patented high-pitch, all net like a Swish"
Black Knights,Next Up,mic,a Wu Killa Bee,Light up the mic like a Wu Killa Bee
Cellski,Roll Yo Voges,exact,your Cadillac,Rollin' plushed out exact like your Cadillac
Lil Wayne,Love Me or Hate Me,dollar,four quarters,"All about a dollar, like four quarters"
Lil Wayne,Love Me or Hate Me,solid,an elbow cast,"And I know, I'm solid like an elbow cast"
Lil Wayne,Love Me or Hate Me,movies,a VCR,I spit movies like a VCR
Lil Wayne,Love Me or Hate Me,rounds,the Tiki bar,I spit rounds like the Tiki bar
Lil Wayne,Love Me or Hate Me,baby,a pipe hole,"The underground baby, like a pipe hole"
Lil Wayne,Love Me or Hate Me,acid,a bust open battery,"Acid, like a bust open battery"
Lil Wayne,Love Me or Hate Me,cool,L.A. nights,I'm cool like L.A. nights
Lil Wayne,Love Me or Hate Me,icy,carrot cake,I'm icy like carrot cake
Tha Alkaholiks,Da Da Da Da,da,that,Da-da da-da (yeah like that) da-da da-da
Tha Alkaholiks,Da Da Da Da,shrinkin,an elf,"I be drinkin by myself, livin shrinkin like an elf"
Tha Alkaholiks,Da Da Da Da,car,the stars,I told the Genie next I want a car like the stars
Wiley,Slippin,boss,Wiley,You ain't a boss like Wiley
Wiley,Slippin,sweet,candy,You know revenge is sweet like candy
Busta Rhymes,New York Shit,producers,"Pete Rock ,","We 'gon keep it goin, Public Enemy, B.D.P. I wanna big up producers like Pete Rock, Marley Marl"
Ant Banks,Packin a Gun,shit,a pigeon,Droppin shit like a pigeon just to let you suckers know it's
Ant Banks,Packin a Gun,icin,Tyson boy,I'm icin like Tyson boy I ain't no joke
Aesop Rock,The Tugboat Complex,sweatin,Helots,They've got angels sweatin' like Helots
Aesop Rock,The Tugboat Complex,piece,public spectacles,"It's not a conversation piece, like public spectacles"
2 Live Crew,Table Dance,usin,a weapon,Usin' it like a weapon
Buddha Monk,Nightmare on Zu Street,styles,a gat,"We can scrap over verbal combat, styles like a gat"
Buddha Monk,Nightmare on Zu Street,sharp,a javelin bein  thrown,I'm sharp like a javelin bein' thrown
Buddha Monk,Nightmare on Zu Street,show,Mel s Diner,Manchuz stalked out your wack show like Mel's Diner
Nas,Dont Body Ya Self MC Burial,man,crew,"Damn, you was my man like crew, dog"
Chris Ward,By Any Means,twenties,dice,"Turning men to mice, folding twenties like dice"
50/50 Twin,Real Thuggs,pockets,a man and a child,"Our pockets to y'all pockets, like a man and a child"
50/50 Twin,Real Thuggs,click,outlaws,"You know the click that live they life, like outlaws"
Big Pun,Off Wit His Head,picture,Pac in the drop,"""Picture Me Rollin"" like 'Pac in the drop, my style too hot"
Lil B,Like a Martian,head,a ho,"Give me head like a ho, like a pro, like I know you a ho"
Lil B,Like a Martian,high,a martian ( Ooh ooh ooh ooh,Off that loud Pack and I'm high like a martian (Ooh ooh ooh ooh)
Lil B,Like a Martian,fine,a martian ( Ooh ooh ooh ooh,All my girlfriends said I'm fine like a martian (Ooh ooh ooh ooh)
Lil B,Like a Martian,pants,a faggot,B-town boy with them tiny pants just like a faggot
Lil B,Like a Martian,broad,a six foot pimp,I'm pulling ten out that broad like a six foot pimp
Cormega,A Thin Line,nigga,official prints and cornbread nigga,Take it like a man nigga like official prints and cornbread nigga
JAY-Z,A Star Is Born,glow,a lil  lightsaber,"Cole, you got the glow like a lil' lightsaber"
Buddha Monk,That Life Shit,love,Greenwich Village and Wimbledon,Be trying to expose bars and show me love like Greenwich Village and Wimbledon
Buddha Monk,That Life Shit,love,a gerbil,"My love like a gerbil, she wanna be Urkel, but she slow like a turtle"
Buddha Monk,That Life Shit,strikes,a nigga talking shit to 80 bikers,"Twenty/eighty strikes ya, like a nigga talking shit to 80 bikers"
Buddha Monk,That Life Shit,general,Stalin,"Fumble the ball and be normal as hell, general like Stalin"
Buddha Monk,That Life Shit,mess,Count Dracula s Acura,"Musical mogul master, leave your ride a bloody mess like Count Dracula's Acura"
Buddha Monk,That Life Shit,flame,the Statue of Liberty,"This that shit, that make you throw up your flame like the Statue of Liberty"
D-Block,Whos Dat?,blunts,a rasta,"Cause P ain't Posdonus, smoke blunts like a rasta"
Das Racist,Sit Down Man,something,a pigeon,"I'm still living this shit, something like a pigeon and pissed"
Das Racist,Sit Down Man,street,a block from the projects,"Arkansas street, like a block from the projects"
Ludacris,Down in tha Dirty,hoes,crep flow,Pop collars I touch hoes like crep flow
Ludacris,Down in tha Dirty,issue,your ass,You can get your issue like your ass subscribed
Devin The Dude,What?,girl,that,"A girl like that?"" Yo, I couldn't pretend"
Devin The Dude,What?,something,a paper mill,"Damn, something like a paper mill, oh well let the day begin"
AZ,Trial of the Century,flowin,the Arctic Ocean,"It's bizarre copin', my blood flowin' like the Arctic Ocean"
Da Lench Mob,King of the Jungle,day,most African days,"""It was an African day like most African days"
Da Lench Mob,King of the Jungle,cool,that,"I'm iceberg slim, cause I'm cool like that"
Da Lench Mob,King of the Jungle,drive,Shabazz,Razzamatazz I do a drive like Shabazz
Dan-e-o,Funkbox,music,me,"Do you love music like me? Well, ask yourself a question:"
Beanie Sigel,H.H.E.H.,pockets,tires,"But to drive and make dollars, your pockets flat like tires"
Beanie Sigel,H.H.E.H.,lesson,KRSn,I'm here to teach you a lesson like KRS'n
Beanie Sigel,H.H.E.H.,small,Coupes,"Paper small like Coupes, I'm that Sport sittin butter soft"
